"id","EnterpriseID","LAST","FIRST","MIDDLE","SUFFIX","DOB","GENDER","SSN","ADDRESS1","ADDRESS2","ZIP","MOTHERS_MAIDEN_NAME","MRN","CITY","STATE","PHONE","EMAIL","ALIAS","MIDINIT","M","D","Y","Weight"
"3290","2977","15926849","GERAGHTY","ISLA","CANDACE","","10/9/2005","F","","783 OAKLAND AVE","PVT","10310","",NA,"STATEN ISLAND","NY","","","","C","10","9","2005","0.5115869"
"3291","","","","","","","","","","","","","","","","","","","","","","","",""
"3292","1450","15499441","GERAGHTY","HEATHER","","","10/9/2005","F","830-87-7449","783 OAKLAND AVE","PVT","10310",""," 842112","STATEN ISLAND","NY","347-537-9203","","","","10","9","2005",""
"3293","2977","15926849","GERAGHTY","ISLA","CANDACE","","10/9/2005","F","","783 OAKLAND AVE","PVT","10310","",NA,"STATEN ISLAND","NY","","","","C","10","9","2005","0.5115869"
"3294","","","","","","","","","","","","","","","","","","","","","","","",""
"3295","1465","15466833","HRICISAK","CORY","","","7/29/2004","F","847-83-1487","2415 VALENTINE AVE","1S","10458",""," 798172","BRONX","NY","908-448-2826","CHRICISAK@AMGGT.COM","","","7","29","2004",""
"3296","2991","15685958","HRICISAK","KRISTIN","KITTY","","7/29/2004","F","","2415 VALENTINE AVE","1S","10458","",NA,"BRONX","NY","","","","K","7","29","2004","0.5115869"
"3297","","","","","","","","","","","","","","","","","","","","","","","",""
"3298","1466","15480463","HRICISAK","CORY","","","7/29/2004","F","847-83-1487","2415 VALENTINE AVE","1S","10458","",NA,"BRONX","NY","","","","","7","29","2004",""
"3299","2991","15685958","HRICISAK","KRISTIN","KITTY","","7/29/2004","F","","2415 VALENTINE AVE","1S","10458","",NA,"BRONX","NY","","","","K","7","29","2004","0.5115869"
"3300","","","","","","","","","","","","","","","","","","","","","","","",""
"3301","1244","15436117","MINER","JOHN","","","4/16/1998","M","859-06-3100","2301 CRESTON AVE","3D","10468",""," 736091","BRONX","NY","610-461-9283","JMINER@AMGGT.COM","","","4","16","1998",""
"3302","2786","15826511","MINER","EMMANUEL","FRED","","4/16/1998","M","","2301 CRESTON AVE","3D","10468","",NA,"BRONX","NY","","","","F","4","16","1998","0.5112031"
"3303","","","","","","","","","","","","","","","","","","","","","","","",""
"3304","1259","15405790","DIOUBATE","DAWN","","","12/9/2005","F","809-10-7770","298 SUYDAM ST","2L","11237",""," 835296","BROOKLYN","NY","959-305-2191","","","","12","9","2005",""
"3305","1436","15507415","DIOUBATE","JENNIFER","FAYE","","12/9/2005","F","","298 SUYDAM ST","2L","11237","",NA,"BROOKLYN","NY","","","","F","12","9","2005","0.5112031"
"3306","","","","","","","","","","","","","","","","","","","","","","","",""
"3307"," 497","15961290","SCHULTE","JORDAN","R","","9/2/1941","M","887-53-8418","1053 E 13TH ST","A1","11230","","4833999","BROOKLYN","NY","551-888-2503","JSCHULTE@AMGGT.COM","","R","9","2","1941",""
"3308","2049","16027041","SCHULTE","JORDAN","","","9/2/1971","M","","4701 12TH AVE","C5","11219","","4834008","BROOKLYN","NY","","","","","9","2","1971","0.5111316"
"3309","","","","","","","","","","","","","","","","","","","","","","","",""
"3310"," 122","15407873","SORIANO","DENNIS","","","12/5/1975","M","","435 E 75TH ST","","10021","","4795880","NEW YORK","NY","","","","","12","5","1975",""
"3311","1677","16003897","SORIANO","DENNIS","ARNOLD","","12/6/1975","M","824-31-0566","225 E 45TH ST","65","10017","","4795865","NEW YORK","NY","551-327-2411","DSORIANO@AMGGT.COM","","A","12","6","1975","0.5111311"
"3312","","","","","","","","","","","","","","","","","","","","","","","",""
"3313","1233","15703843","RILEY","ISAAC","","","7/11/1998","M","852-90-6482","1938 GLEASON AVE","2R","10472",""," 733896","BRONX","NY","","IRILEY@AMGGT.COM","","","7","11","1998",""
"3314","2774","15721992","RILEY","DANIEL","B","","7/11/1998","M","","1938 GLEASON AVE","2R","10472","",NA,"BRONX","NY","","","","B","7","11","1998","0.5110240"
"3315","","","","","","","","","","","","","","","","","","","","","","","",""
"3316","1262","15714554","COFFMAN","FELIX","","","5/24/2002","M","840-54-1136","11160 41ST AVE","1FL","11368",""," 837905","CORONA","NY","848-902-8548","","","","5","24","2002",""
"3317","1263","15796556","COFFMAN","DANIEL","JERRY","","5/24/2002","M","","11160 41ST AVE","1FL","11368","",NA,"CORONA","NY","","","","J","5","24","2002","0.5110240"
"3318","","","","","","","","","","","","","","","","","","","","","","","",""
"3319","1263","15796556","COFFMAN","DANIEL","JERRY","","5/24/2002","M","","11160 41ST AVE","1FL","11368","",NA,"CORONA","NY","","","","J","5","24","2002",""
"3320","2804","15828173","COFFMAN","FELIX","","","5/24/2002","M","840-54-1136","11160 41ST AVE","1FL","11368",""," 835644","CORONA","NY","929-777-9410","","","","5","24","2002","0.5110240"
"3321","","","","","","","","","","","","","","","","","","","","","","","",""
"3322","1280","15520018","RAMSINGH","JANINE","SUSAN","","12/25/1998","F","816-66-8713","340 ALEXANDER AVE","16D","10454","",NA,"BRONX","NY","201-880-8559","","","S","12","25","1998",""
"3323","2818","15735913","RAMSINGH","TAMMY","K","","12/25/1998","F","","340 ALEXANDER AVE","16D","10454","",NA,"BRONX","NY","","","","K","12","25","1998","0.5110240"
"3324","","","","","","","","","","","","","","","","","","","","","","","",""
"3325","1296","15665633","GARD","SHARON","","","10/23/2008","F","851-61-2701","2735 CRESTON AVE","C2","10468",""," 849887","BRONX","NY","570-863-5463","SGARD@AMGGT.COM","","","10","23","2008",""
"3326","2833","15946528","GARD","LINDA","JUNE","","10/23/2008","F","","2735 CRESTON AVE","C2","10468","",NA,"BRONX","NY","","","","J","10","23","2008","0.5110240"
"3327","","","","","","","","","","","","","","","","","","","","","","","",""
"3328","1379","15390852","AMBROSS","ASHLEY","","","10/1/2002","F","886-61-4469","2249 MORRIS AVE","F 1","10453",""," 776859","BRONX","NY","848-992-9907","AAMBROSS@AMGGT.COM","","","10","1","2002",""
"3329","2909","15675195","AMBROSS","SUSAN","SWEET","","10/1/2002","F","","2249 MORRIS AVE","F 1","10453","",NA,"BRONX","NY","","","","S","10","1","2002","0.5110240"
"3330","","","","","","","","","","","","","","","","","","","","","","","",""
"3331","1390","15786984","HALPERN","STEVEN","","","12/11/2001","M","884-92-1273","2424 YOUNG AVE","PH","10469",""," 743031","BRONX","NY","212-400-3650","SHALPERN@AMGGT.COM","","","12","11","2001",""
"3332","1440","15825000","HALPERN","DAVID","JOHNNY","","12/11/2001","M","","2424 YOUNG AVE","PH","10469","",NA,"BRONX","NY","","","","J","12","11","2001","0.5110240"
"3333","","","","","","","","","","","","","","","","","","","","","","","",""
"3334","1443","15520057","SPRING","ISRAEL","","","10/19/2001","M","868-80-1085","3301 WICKHAM AVE","PH","10469","",NA,"BRONX","NY","","","","","10","19","2001",""
"3335","2973","15992642","SPRING","DAVID","PATRICK","","10/19/2001","M","","3301 WICKHAM AVE","PH","10469","",NA,"BRONX","NY","","","","P","10","19","2001","0.5110240"
"3336","","","","","","","","","","","","","","","","","","","","","","","",""
"3337"," 752","15589061","FRANCISQUE","NATIVITE","","","10/18/1957","F","840-05-1587","1710 POPHAM AVE","5E","10453","","4758847","BRONX","NY","518-687-5584","","","","10","18","1957",""
"3338","2302","15589577","FRANCISQUE","NATIVITE","CHARLENE","","6/3/1979","","","1738 UNDERCLIFF AVE","1","10453","","4758834","BRONX","NY","518-687-5584","","","C","6","3","1979","0.5110078"
"3339","","","","","","","","","","","","","","","","","","","","","","","",""
"3340"," 528","15698410","LEVASSEUR","JEANINE","","","8/27/1931","F","","7901 BROADWAY","","11373","","4840242","ELMHURST","NY","","","","","8","27","1931",""
"3341","2079","15870502","LEVASSEUR","JEANINE","","","8/28/1931","F","875-94-7719","9427 46TH AVE","","11373","SANDFORD","4840260","ELMHURST","NY","732-558-8160","JLEVASSEUR@AMGGT.COM","","","8","28","1931","0.5105554"
"3342","","","","","","","","","","","","","","","","","","","","","","","",""
"3343","1214","15405535","NORTH","MARIA","","","3/30/2002","F","869-31-0410","461 AUDUBON AVE","3","10040","",NA,"NEW YORK","NY","484-937-4534","","","","3","30","2002",""
"3344","2759","15972719","NORTH","KRYSTLE","ROSE","","3/30/2002","F","","461 AUDUBON AVE","3","10040","",NA,"NEW YORK","NY","","","","R","3","30","2002","0.5105123"
"3345","","","","","","","","","","","","","","","","","","","","","","","",""
"3346","1215","15741727","NORTH","MARIA","","","3/30/2002","F","869-31-0410","461 AUDUBON AVE","3","10040",""," 738139","NEW YORK","NY","347-901-2682","","","","3","30","2002",""
"3347","2759","15972719","NORTH","KRYSTLE","ROSE","","3/30/2002","F","","461 AUDUBON AVE","3","10040","",NA,"NEW YORK","NY","","","","R","3","30","2002","0.5105123"
"3348","","","","","","","","","","","","","","","","","","","","","","","",""
"3349","1417","15582677","KIERCE","KEITH","ROBERT","","12/19/2003","M","","285 NOSTRAND AVE","2","11216","",NA,"BROOKLYN","NY","","","","R","12","19","2003",""
"3350","2951","15912582","KIERCE","SHELDON","","","12/19/2003","M","845-34-3027","285 NOSTRAND AVE","2","11216",""," 793483","BROOKLYN","NY","934-175-2400","","","","12","19","2003","0.5105123"
"3351","","","","","","","","","","","","","","","","","","","","","","","",""
"3352","1453","15739790","LARY","MELISSA","A","","11/27/1998","F","","53 WESTCHESTER SQ","PH","10461","",NA,"BRONX","NY","","","","A","11","27","1998",""
"3353","2979","15856662","LARY","NORMA","DORIS","","11/27/1998","F","809-98-1177","53 WESTCHESTER SQ","PH","10461",""," 845960","BRONX","NY","848-366-1058","","","D","11","27","1998","0.5105123"
"3354","","","","","","","","","","","","","","","","","","","","","","","",""
"3355"," 145","15511185","HUGHES","GEORGE","BRUCE","","3/5/2015","M","","1750 E 172ND ST","1R","10472","","1185929","BRONX","NY","212-722-7898","","","B","3","5","2015",""
"3356","1699","15898588","HUGHES","GEORGE","","","10/23/1996","M","","1750 E 172ND ST","4N","10472","","1185898","BRONX","NY","212-722-7898","","","","10","23","1996","0.5103547"
"3357","","","","","","","","","","","","","","","","","","","","","","","",""
"3358","1384","15641589","ALI","OLIVIA","VIOLET","","8/16/2003","F","","1704 SEWARD AVE","7G","10473","",NA,"BRONX","NY","","","","V","8","16","2003",""
"3359","2915","15890684","ALI","REBECA","","","8/16/2003","F","862-82-7207","1704 SEWARD AVE","7G","10473",""," 842316","BRONX","NY","267-658-1104","","","","8","16","2003","0.5103076"
"3360","","","","","","","","","","","","","","","","","","","","","","","",""
"3361","1384","15641589","ALI","OLIVIA","VIOLET","","8/16/2003","F","","1704 SEWARD AVE","7G","10473","",NA,"BRONX","NY","","","","V","8","16","2003",""
"3362","2916","15778294","ALI","REBECA","","","8/16/2003","F","862-82-7207","1704 SEWARD AVE","7G","10473",""," 840180","BRONX","NY","267-658-1104","","","","8","16","2003","0.5103076"
"3363","","","","","","","","","","","","","","","","","","","","","","","",""
"3364","  20","15508920","NEZA","EDUARD","","","12/8/1987","M","","660 ARNOW AVE","12E","10467","","1089035","BRONX","NY","","","","","12","8","1987",""
"3365","1575","15728279","MEZA","EDUARD","","","12/8/1957","M","868-24-3398","1131 FINDLAY AVE","5B","10456","","1089147","BRONX","NY","860-588-9780","EMEZA@AMGGT.COM","","","12","8","1957","0.5101891"
"3366","","","","","","","","","","","","","","","","","","","","","","","",""
"3367"," 938","15635152","WICKS","PATRICIA","","","4/6/1957","F","852-18-4588","48 E 95TH ST","PV","11212","MARRERO","4837598","BROOKLYN","NY","201-257-9184","PWICKS@AMGGT.COM","","","4","6","1957",""
"3368","2486","15776875","WICKS","PATRICIA","","","4/6/1967","F","","230 ROGERS AVE","3FL","11225","","4837605","BROOKLYN","NY","203-733-7314","","","","4","6","1967","0.5100375"
"3369","","","","","","","","","","","","","","","","","","","","","","","",""
"3370"," 717","15818367","NIGRO","CORA","","","10/30/1945","F","","219 E 121ST ST","","10035","","4815513","NEW YORK","NY","518-859-9334","","","","10","30","1945",""
"3371","2267","15905167","NIGRO","CORA","","","10/30/1955","F","849-34-4972","MABON BUILDING","","10035","","4815512","NEW YORK","NY","201-944-9975","","","","10","30","1955","0.5100135"
"3372","","","","","","","","","","","","","","","","","","","","","","","",""
"3373"," 518","15590277","MCCARROLL","BARBARA","","","12/19/2016","F","","1290 HOE AVE","6A","10459","","4776065","BRONX","NY","518-351-9069","","","","12","19","2016",""
"3374","2069","15663425","MCCARROLL","BARBARA","","","12/19/2014","F","822-68-1702","54 EVELYN PL","2I","10468","","4776048","BRONX","NY","212-350-4456","","","","12","19","2014","0.5100102"
"3375","","","","","","","","","","","","","","","","","","","","","","","",""
"3376","1550","15968523","LUBY","MIKAELA","MICHELLE","","12/27/1946","F","850-93-7213","2678 LINDEN BLVD","2E","11208","","4834586","BROOKLYN","NY","862-934-3517","","","M","12","27","1946",""
"3377","3081","15989087","LOBY","MIKAELA","","","12/26/1946","F","","144 SHERIDAN AVE","4C","11208","","4834605","BROOKLYN","NY","","","","","12","26","1946","0.5100017"
"3378","","","","","","","","","","","","","","","","","","","","","","","",""
"3379","1223","15633032","JONES","MAKAYLA","TAMI","","10/21/2005","F","","52 BEACH ST","4B","10013","",NA,"NEW YORK","NY","","","","T","10","21","2005",""
"3380","2766","15977082","JONES","VIOLET","","","10/21/2005","F","861-88-2826","52 BEACH ST","4B","10013","CRILEY",NA,"NEW YORK","NY","609-948-6663","VJONES@AMGGT.COM","","","10","21","2005","0.5097959"
"3381","","","","","","","","","","","","","","","","","","","","","","","",""
"3382","1308","15682974","GELABERT","AMANDA","GRACE","","12/18/2000","F","","1761 3RD AVE","4E","10029","",NA,"NEW YORK","NY","","","","G","12","18","2000",""
"3383","2846","15835848","GELABERT","CHELSEA","","","12/18/2000","F","896-11-7117","1761 3RD AVE","4E","10029",""," 771822","NEW YORK","NY","","","","","12","18","2000","0.5097959"
"3384","","","","","","","","","","","","","","","","","","","","","","","",""
"3385","1308","15682974","GELABERT","AMANDA","GRACE","","12/18/2000","F","","1761 3RD AVE","4E","10029","",NA,"NEW YORK","NY","","","","G","12","18","2000",""
"3386","1329","15431617","GELABERT","CHELSEA","","","12/18/2000","F","896-11-7117","1761 3RD AVE","4E","10029",""," 745760","NEW YORK","NY","908-823-6586","","","","12","18","2000","0.5097959"
"3387","","","","","","","","","","","","","","","","","","","","","","","",""
"3388"," 893","15537345","AKLY","ISOBEL","","","12/23/1960","F","","110 MILLER AVE","","11207","","4769730","BROOKLYN","NY","570-129-8268","","","","12","23","1960",""
"3389","2442","16004614","AKLY","ISOBEL","","","12/23/1986","F","891-91-7147","392 BRISTOL ST","D","11212","","4769716","BROOKLYN","NY","518-417-5457","IAKLY@AMGGT.COM","","","12","23","1986","0.5096237"
"3390","","","","","","","","","","","","","","","","","","","","","","","",""
"3391"," 805","15528833","GREEN","COTY","ASHTON","","12/5/1965","M","858-80-7351","BLDG 13","","10035",""," 752644","NEW YORK","NY","908-221-3417","","","A","12","5","1965",""
"3392","2355","15782336","GREEN","COTY","ASHTON","","12/5/1935","M","","BLDG 13","","10035","",NA,"","","","","","A","12","5","1935","0.5096032"
"3393","","","","","","","","","","","","","","","","","","","","","","","",""
"3394","1237","15708710","OWENS","CRISTIAN","W","","9/12/2002","M","","1750 E 172ND ST","5G","10472","",NA,"BRONX","NY","","","","W","9","12","2002",""
"3395","2778","15851199","OWENS","DANIEL","ROBERT","","9/12/2002","M","842-81-2031","1750 E 172ND ST","5G","10472",""," 751279","BRONX","NY","631-911-5072","DOWENS@AMGGT.COM","","R","9","12","2002","0.5094122"
"3396","","","","","","","","","","","","","","","","","","","","","","","",""
"3397","1237","15708710","OWENS","CRISTIAN","W","","9/12/2002","M","","1750 E 172ND ST","5G","10472","",NA,"BRONX","NY","","","","W","9","12","2002",""
"3398","2779","15826905","OWENS","DANIEL","","","9/12/2002","M","842-81-2031","1750 E 172ND ST","5G","10472","",NA,"BRONX","NY","","","","","9","12","2002","0.5094122"
"3399","","","","","","","","","","","","","","","","","","","","","","","",""
"3400","1306","15491935","JACK","JENNIFER","","","12/24/1999","F","898-75-4131","1009 BELMONT AVE","1FL","11208",""," 732522","BROOKLYN","NY","631-601-3278","","","","12","24","1999",""
"3401","2845","15740547","JACK","SHARON","KAY","","12/24/1999","F","","1009 BELMONT AVE","1FL","11208","",NA,"BROOKLYN","NY","","","","K","12","24","1999","0.5094122"
"3402","","","","","","","","","","","","","","","","","","","","","","","",""
"3403","1253","15376166","FLEMING","GLADYS","JOY","","12/21/2002","F","","1313 SENECA AVE","2","10474","",NA,"BRONX","NY","","","","J","12","21","2002",""
"3404","2929","15951705","FLEMING","PATRICIA","","","12/21/2002","F","803-95-7780","1313 SENECA AVE","2","10474",""," 834379","BRONX","NY","551-394-9348","PFLEMING@AMGGT.COM","","","12","21","2002","0.5094122"
"3405","","","","","","","","","","","","","","","","","","","","","","","",""
"3406"," 129","15464912","HARRIMAN","SUSAN","","","9/28/1985","F","849-64-3395","341 BRADFORD ST","PVT","11207","","4775260","BROOKLYN","NY","862-586-3623","","","","9","28","1985",""
"3407","1684","16021575","HARRIMAN","SUSAN","","","9/28/1975","F","","1550 STERLING PL","1B","11213","CANOVA","4775257","BROOKLYN","NY","718-606-7226","SHARRIMAN@AMGGT.COM","","","9","28","1975","0.5093563"
"3408","","","","","","","","","","","","","","","","","","","","","","","",""
"3409","1346","15503187","BOEHM","REBECCA","","","12/5/2010","F","836-19-6882","829 SCHENCK AVE","5D","11207","TOBEY",NA,"BROOKLYN","NY","908-860-4780","RBOEHM@AMGGT.COM","","","12","5","2010",""
"3410","1347","15840559","BOEHM","JANETTE","AIDA","","12/5/2010","F","","829 SCHENCK AVE","5D","11207","",NA,"BROOKLYN","NY","","","","A","12","5","2010","0.5092842"
"3411","","","","","","","","","","","","","","","","","","","","","","","",""
"3412","1347","15840559","BOEHM","JANETTE","AIDA","","12/5/2010","F","","829 SCHENCK AVE","5D","11207","",NA,"BROOKLYN","NY","","","","A","12","5","2010",""
"3413","2878","15858734","BOEHM","REBECCA","","","12/5/2010","F","836-19-6882","829 SCHENCK AVE","5D","11207","",NA,"BROOKLYN","NY","267-965-3812","","","","12","5","2010","0.5092842"
"3414","","","","","","","","","","","","","","","","","","","","","","","",""
"3415"," 357","12582785","SMITH","WILLIAM","NUMBERS","","10/30/1958","M","871-91-2190","2327 W 119TH ST","36","10026","","4070284","","NY","934-659-5275","","","N","10","30","1958",""
"3416","1910","14949797","SMITH","WILLIAM","","","10/30/1958","M","886-45-6935","1848 55TH ST","BSMT","11204","","4186334","BROOKLYN","NY","610-391-2762","","","","10","30","1958","0.5091805"
"3417","","","","","","","","","","","","","","","","","","","","","","","",""
"3418"," 989","15524186","SORTO","ELBA","","","6/12/1920","F","","219 E 121ST ST","","10035","","1348984","NEW YORK","NY","929-541-9299","","","","6","12","1920",""
"3419","2537","15713723","SORTO","ELBA","","","10/15/1946","","881-46-3943","MABON BLDG 13","AGCY","10035","","1348816","NEW YORK","NY","929-541-9299","ESORTO@AMGGT.COM","","","10","15","1946","0.5091278"
"3420","","","","","","","","","","","","","","","","","","","","","","","",""
"3421","1279","15745289","PUKLIN","KARYME","J","","7/20/2002","F","","1126 BOYNTON AVE","2R","10472","",NA,"BRONX","NY","","","","J","7","20","2002",""
"3422","2817","15983885","PUKLIN","CHRISTINA","","","7/20/2002","F","841-92-1550","1126 BOYNTON AVE","2R","10472",""," 835281","BRONX","NY","570-478-6738","CPUKLIN@AMGGT.COM","","","7","20","2002","0.5091137"
"3423","","","","","","","","","","","","","","","","","","","","","","","",""
"3424","1279","15745289","PUKLIN","KARYME","J","","7/20/2002","F","","1126 BOYNTON AVE","2R","10472","",NA,"BRONX","NY","","","","J","7","20","2002",""
"3425","2950","15840301","PUKLIN","CHRISTINA","CECILIA","","7/20/2002","F","841-92-1550","1126 BOYNTON AVE","2R","10472",""," 831356","BRONX","NY","929-820-4160","","","C","7","20","2002","0.5091137"
"3426","","","","","","","","","","","","","","","","","","","","","","","",""
"3427","1288","15783742","BRUGGEMAN","REBECCA","M","","6/10/2005","F","","1535 STERLING PL","2D","11213","",NA,"BROOKLYN","NY","","","","M","6","10","2005",""
"3428","2827","15890387","BRUGGEMAN","DANIELLE","","","6/10/2005","F","829-34-7062","1535 STERLING PL","2D","11213",""," 828609","BROOKLYN","NY","201-269-2710","","","","6","10","2005","0.5089005"
"3429","","","","","","","","","","","","","","","","","","","","","","","",""
"3430","1455","15835305","GRANADOS","KATHLEEN","J","","12/8/1998","F","","1420 CLAY AVE","2E","10456","",NA,"BRONX","NY","","","","J","12","8","1998",""
"3431","2981","15837552","GRANADOS","REBECCA","","","12/8/1998","F","849-25-8218","1420 CLAY AVE","2E","10456",""," 826558","BRONX","NY","201-114-1447","","","","12","8","1998","0.5089005"
"3432","","","","","","","","","","","","","","","","","","","","","","","",""
"3433"," 754","15598771","KHUSSEYN","MELANIE","","","11/2/1952","F","851-62-6374","166 W 129TH ST","24","10027","","1293371","NEW YORK","NY","203-309-5986","MKHUSSEYN@AMGGT.COM","","","11","2","1952",""
"3434","2304","15623214","KHUSSEYN","MELANIE","","","8/7/1923","F","","2175 7TH AVE","","10027","","1293427","NEW YORK","NY","203-309-5986","","","","8","7","1923","0.5087558"
"3435","","","","","","","","","","","","","","","","","","","","","","","",""
"3436"," 190","15737594","WESTON","DENISE","","","2/24/1983","F","","1647 MACOMBS RD","4B","10453","","4757896","BRONX","NY","484-107-3348","","","","2","24","1983",""
"3437","1743","15747339","WESTON","DENISE","","","10/16/1963","F","850-80-3227","1895 UNIV AVE","3C","10453","","4757876","BRONX","NY","484-107-3348","","","","10","16","1963","0.5086603"
"3438","","","","","","","","","","","","","","","","","","","","","","","",""
"3439","1369","15420599","THOMAS","LUCY","EVETTE","","5/16/2006","F","887-07-6291","11730 122ND PL","PH","11420",""," 849813","S OZONE PARK","NY","631-247-2608","","","E","5","16","2006",""
"3440","2901","15572662","THOMAS","EVELEN","LACE","","5/16/2006","F","","11730 122ND PL","PH","11420","",NA,"S OZONE PARK","NY","","","","L","5","16","2006","0.5086485"
"3441","","","","","","","","","","","","","","","","","","","","","","","",""
"3442","1442","15391089","PEARSON","JENNIFER","AMY","","7/2/2004","F","852-87-9384","1132 BEACH AVE","CB","10472",""," 766981","BRONX","NY","347-113-7219","JPEARSON@AMGGT.COM","","A","7","2","2004",""
"3443","2972","15704596","PEARSON","GINA","GRACE","","7/2/2004","F","","1132 BEACH AVE","CB","10472","",NA,"BRONX","NY","","","","G","7","2","2004","0.5085167"
"3444","","","","","","","","","","","","","","","","","","","","","","","",""
"3445","1361","15698593","GOODNOW","FERNANDO","STEPHEN","","4/10/1998","M","","9050 CORONA AVE","PVT","11373","",NA,"ELMHURST","NY","","","","S","4","10","1998",""
"3446","3008","15752957","GOODNOW","GARY","","","4/10/1998","M","859-07-4213","9050 CORONA AVE","PVT","11373",""," 840885","ELMHURST","NY","609-825-4864","","","","4","10","1998","0.5085167"
"3447","","","","","","","","","","","","","","","","","","","","","","","",""
"3448","1264","15497270","LARKIN","LINDSEY","JACQUELINE","","10/11/2000","F","815-45-6456","478 E 7TH ST","1FL","11218","",NA,"BROOKLYN","NY","610-100-7596","LLARKIN@AMGGT.COM","","J","10","11","2000",""
"3449","2805","15509432","LARKIN","PEYTON","MENUCHA","","10/11/2000","F","","478 E 7TH ST","1FL","11218","",NA,"BROOKLYN","NY","","","","M","10","11","2000","0.5082401"
"3450","","","","","","","","","","","","","","","","","","","","","","","",""
"3451"," 529","15575759","GOLDSTEIN","LUCY","A","","7/5/2011","F","","219 E 121ST ST","","10035","","4748590","NEW YORK","NY","929-536-4046","LGOLDSTEIN@AMGGT.COM","","A","7","5","2011",""
"3452","2080","16016305","GOLDSTEIN","LUCY","","","10/13/1986","F","884-80-7501","219 E 121ST ST","","10035","","4748588","NEW YORK","NY","929-536-4046","","","","10","13","1986","0.5081326"
"3453","","","","","","","","","","","","","","","","","","","","","","","",""
"3454","1460","15436288","NIEVES","TERI","","","2/6/1968","F","828-42-9812","214 MAUJER ST","3","11206","","1156359","BROOKLYN","NY","845-567-4093","","","","2","6","1968",""
"3455","2988","15667018","NIEVES","TERRI","","","2/6/1958","F","","471 WILSON AVE","2R","11221","","1156092","BROOKLYN","NY","203-917-9375","","","","2","6","1958","0.5081190"
"3456","","","","","","","","","","","","","","","","","","","","","","","",""
"3457","1137","15438561","TRAHAN","JAMIE","","","10/4/2011","F","","1277 SHAKESPEARE AVE","2","10452","","1294808","BRONX","NY","551-502-9892","","","","10","4","2011",""
"3458","2682","15843580","TRAHAN","JAMIE","","","3/24/1985","F","889-60-7506","1277 SHAKESPEARE AVE","WZ","10452","","1294933","BRONX","NY","551-502-9892","JTRAHAN@AMGGT.COM","","","3","24","1985","0.5077940"
"3459","","","","","","","","","","","","","","","","","","","","","","","",""
"3460"," 654","15445222","GUPTA","JYOTI","","","10/21/1968","F","","320 MORRIS AVE","11G","10451","","1236253","BRONX","NY","848-996-5566","","","","10","21","1968",""
"3461","2205","15832075","GUPTA","JYOTI","","","6/1/1998","F","895-94-1903","277 VAN CORTLANDT AVE E","PH","10467","","1236350","BRONX","NY","848-996-5566","JGUPTA@AMGGT.COM","","","6","1","1998","0.5076379"
"3462","","","","","","","","","","","","","","","","","","","","","","","",""
"3463","1456","15462317","HUSKIEWICZ","HANNAH","ROSE","","12/17/2006","F","","1358 LYMAN PL","3","10459","",NA,"BRONX","NY","","","","R","12","17","2006",""
"3464","2982","15804351","HUSKIEWICZ","SUSAN","","","12/17/2006","F","859-34-7653","1358 LYMAN PL","3FL","10459",""," 835668","BRONX","NY","203-160-6361","","","","12","17","2006","0.5073739"
"3465","","","","","","","","","","","","","","","","","","","","","","","",""
"3466"," 393","15869633","SIMMONS","NICOLE","","","12/15/1946","F","","2275 BATHGATE A","","","LINT","4834738","","","718-597-1041","NSIMMONS@AMGGT.COM","","","12","15","1946",""
"3467","1945","15875949","SIMMONS","NICOLE","","","12/15/1936","F","","2275 BAKER AVE","","","","4834732","","","718-597-1041","","","","12","15","1936","0.5073468"
"3468","","","","","","","","","","","","","","","","","","","","","","","",""
"3469"," 244","15501226","PAQUETTE","SOPHIE","CHRISTINE","","10/9/1980","F","","2734 SEXTON PL","1","10469","","1221912","BRONX","NY","718-606-7394","","","C","10","9","1980",""
"3470","1798","15687943","PAQUETTE","SOPHIE","","","9/2/2011","F","","1075 GRAND CONCOURSE","1N","10452","","1221952","BRONX","NY","718-606-7394","","","","9","2","2011","0.5073200"
"3471","","","","","","","","","","","","","","","","","","","","","","","",""
"3472","1322","15546860","MEJIA","RAFAEL","GEORGE","","8/22/2001","M","875-47-5340","2050 ANTHONY AVE","6D","10457",""," 728680","BRONX","NY","732-683-5364","RMEJIA@AMGGT.COM","","G","8","22","2001",""
"3473","1323","15591370","MEJIA","PEDRO","MANUEL","","8/22/2001","M","","2050 ANTHONY AVE","6D","10457","",NA,"BRONX","NY","","","","M","8","22","2001","0.5070605"
"3474","","","","","","","","","","","","","","","","","","","","","","","",""
"3475","  87","15406501","PRATT","CHESSA","","","12/30/1983","F","","3930 MURDOCK AVE","1FL","10466","","1363311","BRONX","NY","610-663-8580","","","","12","30","1983",""
"3476","1642","15478136","PRATT","CHESSA","SHIRLEY","","10/26/2007","F","","3938 BAYCHESTER AVE","Z","10466","","1363472","BRONX","NY","610-663-8580","","","S","10","26","2007","0.5069751"
"3477","","","","","","","","","","","","","","","","","","","","","","","",""
"3478"," 210","15792597","LYONS","KRISTINE","","","2/27/1986","F","894-25-8612","3305 CHURCH AVE","","11203","","1124476","BROOKLYN","NY","201-709-8763","","","","2","27","1986",""
"3479","1763","15807518","LYONS","KRISTINE","","","2/28/1986","F","","288 CROWN ST","2J","11225","","1124591","BROOKLYN","NY","862-441-9992","KLYONS@AMGGT.COM","","","2","28","1986","0.5069657"
